x1,x2
1125.28,306.71
1058.65,333.763
1024.78,391.361
1109.31,357.865
1021.72,390.055
1092.2,325.293
1046.68,296.787
1005.49,320.477
1086.38,355.905
1048.74,298.496
1121.46,365.315
1107.85,295.667
1045.9,303.36
1132.11,321.222
1037.56,282.479
1050.33,300.511
1063.34,350.543
1083.14,278.352
1079.28,358.732
1058.1,346.234
1113.26,399.597
1015.56,365.086
1104.85,342.887
1073.2,363.367
1047.77,390.513
1050.26,301.027
1031.62,301.587
1066.79,328.86
1110.42,313.294
1070.15,347.971
1055.93,323.248
1017.96,352.488
1081.2,364.235
1142.07,352.719
1099.2,329.862
1067.57,284.776
1102.58,341.861
1105.02,255.626
1092.98,309.533
1086.62,296.682
1095.48,273.605
1122.81,290.429
1110.46,276.815
1012.72,282.877
1124.22,326.794
1142.47,348.925
1136.29,257.236
1101.88,320.152
1115.91,311.411
1090.79,370.959
1052.01,338.095
1030.4,368.873
1066.99,283.012
1049.98,300.229
1085.84,292.373
1040.54,260.731
1042.88,311.692
1087.33,288.64
1125.91,359.943
1089.06,234.449
1123.05,365.453
1126.74,326.256
1069.88,334.633
1121.92,305.641
1062.25,232.167
1134.98,242.328
1029.49,256.323
1114.19,314.551
1058.91,290.367
1121.59,313.074
1152.14,335.822
1055.62,347.699
1146.34,213.598
1097.68,316.177
1146.37,316.729
1055.18,282.25
1064.41,220.346
1092.21,271.834
1062.16,286.312
1140.71,273.039
1133.7,320.58
1053.21,273.153
1095.5,222.582
1135.58,274.379
1163.3,279.224
1091.69,222.221
1049.65,297.955
1131.66,292.035
1127.15,295.139
1119.6,225.609
1081.16,322.723
1081.67,287.587
1050.32,248.096
1148.75,256.93
1081.51,236.016
1136.52,254.134
1114.88,279.414
1103.06,214.027
1061.86,275.778
1059.1,298.672
1097.12,260.57
1087.09,275.823
1172.93,182.376
1089.81,292.616
1052.93,178.517
1072.5,220.908
1061.68,232.607
1125.94,298.861
1168.34,251.471
1080.16,202.007
1075.69,295.859
1144.85,301.304
1129.41,193.413
1118.68,224.544
1056.99,251.366
1092.12,189.632
1090.53,254.888
1066.41,249.516
1160.74,195.077
1099.68,230.286
1108.38,248.948
1057.26,278.066
1098.83,189.197
1179.67,188.276
1082.55,184.446
1056.97,274.3
1131.3,240.812
1077.32,253.391
1116.29,208.934
1108.97,245.43
1101.76,205.911
1185.91,283.248
1082.53,269.951
1137.49,180.478
1162.81,153.494
1142.7,232.027
1175.03,156.111
1127.12,200.548
1181.18,183.708
1159.24,234.255
1162.14,181.509
1094.75,210.761
1158.48,150.969
1129.18,203.456
1132.92,218.526
1087.02,173.445
1188.28,252.769
1172.63,179.702
1175.19,141.64
1139.15,166.668
1186.94,195.255
1082.28,141.482
1126.79,142.808
1109.6,241.602
1115.39,180.886
1203.19,141.315
1166.7,174.02
1127.16,222.486
1158.26,170.977
1174.23,216.675
1170.32,212.415
1209.34,171.306
1111.75,204.863
1187.13,206.096
1163.23,213.53
1159.64,207.111
1207.07,151.232
1095.97,180.086
1190.56,137.253
1158.16,154.981
1109.23,182.135
1116.79,125.36
1107.89,179.429
1128,178.703
1097.21,230.541
1096.46,142.232
1212.31,160.029
1095.45,241.736
1185.98,239.131
1111.13,177.875
1186.25,200.014
1183.32,220.096
1161.28,230.269
1199.76,127.661
1090.08,184.973
1087.26,117.14
1095.16,163.702
1083.36,145.487
1116.36,199.581
1169.31,128.306
1129.89,145.803
1203.65,205.022
209.59,141.501
189.809,51.4799
220.514,110.398
203.942,166.671
161.25,156.754
113.239,174.352
198.776,88.3201
154.369,78.5126
180.289,69.9264
165.933,173.882
211.382,55.8217
139.827,107.501
151.761,130.005
189.514,167.625
222.451,83.601
111.375,98.6958
211.946,151.296
223.624,156.003
151.209,171.824
195.763,149.592
164.969,132.671
211.633,98.3306
148.048,139.078
188.216,114.947
164.352,141.395
158.96,94.8815
195.341,120.823
160.234,67.5242
200.584,108.158
116.467,82.2863
244.193,72.0653
222.338,50.3077
157.414,115.662
125.914,113.876
136.999,110.788
240.33,166.156
236.337,52.6287
162.754,54.333
133.753,77.1618
209.893,118.555
162.993,58.2329
188.444,70.9134
213.776,46.4452
212.129,81.5325
197.095,78.7489
245.491,67.6469
223.977,57.9327
179.512,171.221
198.361,141.145
274.788,156.353
281.758,85.3183
296.098,83.5208
337.905,139.177
289.155,119.789
288.827,170.758
243.258,90.5447
228.285,174.601
305.735,63.5323
250.132,148.737
268.039,170.024
271.159,153.96
348.661,116.751
375.791,63.9557
279.465,174.107
384.735,169.213
308.12,135.619
355.105,62.9006
304.083,90.4121
269.195,68.5531
326.555,166.535
319.564,104.819
316.65,150.063
355.337,180.35
295.404,132.444
403.798,95.5267
297.011,63.6694
297.25,69.8736
345.708,99.9943
371.413,147.308
404.334,87.5532
364.251,81.7385
344.538,120.575
398.105,142.053
319.9,179.388
334.053,173.115
415.249,90.9577
418.487,128.646
370.159,177.635
316.921,85.7759
365.809,182.042
359.507,104.262
456.925,93.6425
382.304,98.5118
451.143,103.767
456.735,55.09
398.526,135.977
415.346,104.428
345.966,93.9063
352.086,108.096
333.704,59.9268
463.199,147.493
413.828,74.1537
477.579,121.065
457.83,168.415
438.041,157.686
386.243,121.844
354.378,45.4168
391.259,120.546
448.66,71.3701
416.498,77.2579
393.52,61.5057
398.288,72.6199
472.577,131.542
397.914,166.001
409.369,170.622
413.171,120.27
491.587,145.071
500.648,174.25
441.182,95.189
493.88,163.55
482.775,49.6463
427.561,151.869
394.409,88.4667
498.145,138.799
499.939,123.501
519.185,136.1
424.672,66.5143
392.543,98.1484
509.633,104.328
485.83,114.026
462.177,96.377
476.484,119.883
468.758,106.947
478.59,145.666
536.997,147.334
541.887,157.556
451.769,148.653
421.137,73.3006
489.668,167.176
495.239,99.2986
448.96,105.957
517.828,66.2118
550.987,155.08
488.575,48.731
464.554,121.498
478.484,115.692
564.26,62.6734
546.248,134.276
558.194,53.6246
530.439,88.1763
522.299,166.016
518.062,164.608
473.918,67.5914
507.626,132.718
519.641,135.741
539.909,156.955
554.545,90.9315
546.154,53.3325
488.676,121.705
528.803,75.6825
624.757,177.861
571.175,47.4411
558.859,90.2259
568.537,79.2254
505.967,122.801
612.677,177.183
619.709,85.7705
520.38,164.953
598.057,148.824
620.886,90.8305
568.394,161.813
558.842,91.423
530.702,50.1274
546.235,53.8888
638.646,162.665
586.402,99.4614
591.475,151.831
574.245,95.221
631.236,103.779
624.744,128.77
604.793,51.2856
547.003,104.097
660.489,117.017
561.894,160.199
599.713,63.6333
618.829,173.683
549.965,73.8466
596.454,75.5022
564.175,82.9928
546.487,114.659
579.418,132.599
580.108,88.4504
635.581,188.875
662.301,165.629
565.747,137.703
645.701,81.467
631.783,123.513
611.815,116.278
610.415,182.107
622.921,99.6903
638.528,62.9096
600.146,154.375
613.561,163.034
613.419,105.873
649.618,105.053
586.812,152.533
639.271,68.773
574.858,142.742
572.995,132.187
573.685,72.8307
604.339,126.715
663.517,173.269
597.64,124.621
621.033,194.459
549.799,148.164
556.287,204.765
565.154,199.365
668.232,129.295
602.956,89.7487
669.056,197.644
563.44,180.13
617.688,112.175
637.076,164.512
644.562,160.125
543.671,101.073
580.596,208.335
641.556,108.466
596.636,174.851
616.081,147.993
649.488,153.949
645.544,195.892
516.439,99.3298
624.68,174.641
629.111,190.734
575.638,143.381
567.916,140.025
592.567,202.693
622.265,138.718
547.676,178.748
531.891,134.794
569.854,125.551
573.684,203.33
607.226,194.229
557.721,118.515
575.336,122.2
496.668,193.713
530.348,113.678
529.771,189.83
536.572,119.104
592.115,234.331
505.168,113.773
551.053,187.693
468.583,179.082
539.427,152.589
556.377,111.245
558.754,126.234
501.256,204.906
464.286,142.335
551.231,191.629
464.72,145.334
451.493,183.649
457.105,163.766
516.381,119.277
436.853,185.004
484.012,197.003
421.852,187.556
453.457,161.173
462.754,160.686
474.407,119.796
497.914,232.13
411.679,174.024
372.383,189.083
434.102,166.246
395.687,247.242
419.315,138.187
406.744,199.325
433.866,214.513
440.241,125.259
454.683,247.867
405.56,170.928
348.838,213.6
360.943,240.068
426.005,137.545
461.741,186.754
458.385,173.761
420.405,174.43
354.556,185.934
331.65,125.023
341.384,135.89
431.6,243.46
330.828,187.979
315.12,138.491
420.479,241.391
321.832,175.749
353.937,219.025
411.325,170.482
388.951,185.033
303.004,175.372
329.266,209.57
371.9,219.094
325.127,268.695
306.628,157.854
355.146,276.843
403.064,145.478
382.921,165.032
392.473,273.637
272.563,275.394
380.255,154.835
394.465,152.161
378.535,257.439
375.587,168.395
290.472,168.675
368.21,179.412
310.355,234.066
349.788,265.964
385.484,199.908
300.324,211.346
290.415,268.914
335.302,223.256
308.512,165.595
359.682,183.244
298.8,277.794
303.486,241.761
250.792,194.59
312.425,186.649
303.685,207.42
291.966,235.731
320.184,190.986
311.918,296.837
363.963,254.535
297.686,250.538
331.836,218.941
286.787,213.678
319.83,189.051
301.992,215.491
248.705,264.026
337.769,266.96
255.433,220.231
328.582,229.88
328.262,178.245
320.804,224.583
279.647,200.743
347.099,311.869
275.995,274.708
278.515,278.551
326.262,304.248
252.748,218.338
248.674,262.153
265.307,257.264
217.32,246.08
253.942,313.247
203.151,229.848
288.64,278.119
282.999,218.475
255.593,317.82
253.443,257.599
329.428,250.255
210.589,242.797
219.049,210.578
313.81,200.353
287.266,297.75
192.956,232.359
255.782,215.848
264.587,316.281
266.531,244.589
241.612,327.205
235.108,216.055
307.749,222.243
309.267,282.541
197.273,255.298
248.738,227.588
281.97,349.957
284.803,244.343
186.962,285.476
288.552,230.323
169.291,277.807
225.933,342.775
191.82,340.965
219.96,342.11
169.66,255.461
181.939,277.199
159.086,248.625
165.258,286.435
211.658,289.486
261.329,243.589
237.348,362.672
198.633,361.564
280.579,335.164
185.559,272.634
160.198,274.391
210.491,263.412
180.841,280.934
263.331,337.125
189.703,266.918
166.996,322.006
241.667,303.698
204.624,252.12
274.567,374.091
161.429,301.604
254.749,275.788
247.277,320.573
137.235,346.778
187.941,329.533
250.897,269.673
233.769,342.903
152.216,363.05
220.536,340.736
261.073,349.692
215.148,371.405
180.263,368.885
142.47,356.19
155.869,380.642
252.333,383.011
247.74,365.981
178.539,388.668
235.599,316.03
184.602,369.454
220.918,310.861
242.226,386.939
138.518,320.624
207.56,326.644
218.05,394.181
241.418,357.787
124.965,275.683
177.424,311.488
177.801,363.208
123.139,363.431
147.157,366.097
134.375,405.628
115.989,343.67
190.881,308.192
183.041,343.717
169.861,350.246
228.983,356.255
98.7941,399.852
191.822,354.068
222.308,306.812
201.487,338.86
145.913,385.443
142.877,303.249
149.325,316.391
164.152,332.079
211.137,415.676
198.74,360.564
106.321,288.937
109.511,356.433
173.66,341.375
129.941,404.757
177.969,389.532
139.781,337.447
128.225,375.448
213.198,290.953
116.185,320.66
109.587,396.702
147.746,290
194.045,309.059
86.7788,388.42
200.493,365.121
149.434,404.278
147.592,309.915
139.166,362.345
111.59,336.124
169.49,383.701
104.894,374.372
95.2898,278.139
127.756,381.871
89.5034,308.73
100.812,311.177
173.409,362.504
96.2636,292.248
87.8249,322.9
74.7144,350.289
179.039,288.247
97.247,299.925
91.8624,354.063
113.794,277.928
81.1459,295.275
144.52,364.881
85.0007,390.246
119.97,360.831
73.7347,370.414
177.901,285.067
95.5166,367.123
74.5584,331.8
66.8974,282.535
127.958,328.919
152.073,251.899
141.178,286.106
77.5814,304.723
163.768,317.363
125.552,319.541
81.1238,300.912
180.518,316.1
152.796,256.918
155.238,255.076
161.426,277.422
86.0215,302.126
98.0974,314.437
121.981,356.292
110.153,229.115
126.36,246.509
113.225,344.52
101.673,275.705
199.286,251.829
92.4133,278.16
202.431,322.203
154.249,236.085
104.469,330.338
134.731,305.696
174.128,339.05
162.398,294.563
131.446,284.155
81.8032,317.598
132.298,234.435
145.185,199.636
135.073,276.579
138.015,304.606
90.2555,302.293
143.854,304.082
167.49,296.413
104.029,277.202
207.278,312.509
156.504,253.988
94.3433,259.377
123.048,302.535
100.625,318.705
194.148,315.021
132.762,212.786
107.77,191.572
208.066,314.323
165.767,259.885
110.484,228.19
99.7959,257.247
109.51,248.122
211.14,225.682
212.045,209.808
138.913,211.947
199.933,217.129
112.988,195.781
201.264,269.457
239.592,172.113
233.721,241.391
143.326,278.917
159.497,191.456
217.851,292.421
170.862,222.38
203.486,290.039
217.161,222.307
182.76,291.743
120.335,240.819
224.273,231.876
137.352,204.154
217.233,253.861
135.457,274.053
136.744,245.186
206.391,147.995
176.359,178.05
227.56,222.499
155.304,178.355
203.802,210.703
158.44,220.07
192.27,148.613
262.034,151.806
213.642,261.913
205.648,251.221
168.516,244.319
183.249,233.809
199.992,156.302
227.54,189.998
234.089,210.153
267.508,261.497
304.758,156.787
227.856,249.567
284.79,205.057
211.678,241.395
296.63,155.253
208.334,189.135
205.506,151.881
257.814,215.178
220.978,173.703
279.13,259.28
300.904,178.941
293.324,174.214
229.188,144.012
252.341,156.814
301.318,199.323
235.055,227.557
261.987,241.799
276.237,243.694
332.818,180.426
367.705,221.648
271.451,248.75
283.141,208.696
264.654,228.843
269.67,157.39
365.806,227.001
345.274,158.904
296.025,249.472
391.146,211.281
307.78,189.381
295.789,251.321
311.496,166.198
361.269,149.987
374.509,157.729
376.12,129.52
400.884,197.982
335.924,232.477
336.837,250.851
419.254,128.794
422.029,185.967
406.686,166.27
440.374,168.148
451.959,217.048
395.572,145.616
433.731,244.686
388.63,142.219
378.355,155.216
427.738,166.489
380.684,225.281
348.3,124.438
419.525,246.383
476.123,182.907
405.534,220.535
458.402,218.814
470.182,230.825
482.647,188.357
429.073,166.088
512.391,133.31
399.314,217.678
477.121,220.908
435.441,162.437
422.744,151.25
514.49,232.608
505.887,113.517
412.567,129.148
462.084,207.677
510.68,164.479
404.695,217.826
463.05,176.112
501.375,144.482
469.51,189.326
425.35,211.855
444.795,162.135
483.092,153.731
514.961,130.367
488.691,125.283
490.039,223.667
439.483,207.586
461.31,164.419
433.242,99.6255
435.275,123.386
435.044,187.762
488.127,100.736
535.773,188.61
548.823,134.545
446.377,180.04
469.157,127.253
432.252,125.999
447.432,212.376
481.115,218.808
507.703,162.054
557.26,144.947
515.818,202.773
482.837,178.074
556.087,155.103
492.34,98.7045
553.535,135.273
550.066,192.958
443.404,121.347
436.903,142.025
550.552,128.634
540.015,150.002
522.546,172.603
531.12,139.874
540.932,185.17
480.556,125.213
491.654,106.02
475.517,110.885
554.509,78.1553
436.644,186.521
539.165,107.887
508.005,163.62
479.816,112.627
528.444,82.2667
434.085,161.007
526.695,130.461
464.807,183.057
550.847,168.891
556.747,84.0683
525.75,120.243
514.48,131.833
465.909,73.8316
474.804,116.438
445.247,131.874
514.391,195.044
490.702,70.1837
515.397,156.662
468.027,118.759
535.357,73.9696
456.146,118.816
521.643,154.18
442.355,168.683
451.509,79.8344
546.866,99.2182
513.629,123.309
461.171,156.396
547.122,65.3564
529.982,141.013
518.357,118.322
497.086,95.8503
446.262,92.7538
411.182,159.918
438.917,68.1639
465.029,117.34
408.772,75.6505
531.312,97.7002
507.444,115.36
429.389,139.568
453.586,103.523
440.358,122.168
491.971,157.75
425.067,153.197
405.715,169.992
396.029,180.656
498.22,60.2505
443.116,146.993
514.467,72.1518
500.589,146.814
509.691,134.795
486.363,163.033
1284.99,673.073
1256.91,696.36
1220.51,623.353
1224.97,635.746
1235.41,652.902
1217.49,706.626
1197.71,709.962
1322.12,705.989
1271.49,644.113
1302.41,689.263
1281.31,644.089
1244.33,709.082
1272.07,608.868
1266.29,714.243
1194.41,650.906
1290.93,608.417
1237.91,715.826
1284.93,696.341
1316.43,626.584
1313.87,590.373
1195.38,658.187
1277.17,585.947
1317.95,610.241
1242.44,711.599
1254.13,612.566
1308.95,612.988
1314.97,601.907
1259.34,651.626
1317.66,581.107
1268.45,660.415
1296.74,617.618
1208.02,685.269
1277.33,594.846
1261.08,587.761
1316.5,610.391
1291.72,668.794
1234.37,605.526
1224.75,671.647
1196.4,686.028
1189.72,617.334
1210.31,569.551
1306.59,679.755
1275.51,664.583
1216.96,685.039
1235.61,621.506
1251.39,607.568
1264.48,690.93
1231.11,613.359
1244.49,681.435
1241.1,567.92
1253.34,593.26
1302.89,691.413
1191.39,669.307
1296.58,681.557
1220.13,622.695
1265.66,569.831
1305.49,672.171
1238.54,587.503
1301.38,628.81
1241.72,652.025
1248.86,679.145
1189.82,655.387
1227.77,603.854
1252.79,576.574
1182.19,596.733
1188.35,699.945
1264.9,676.11
1293.73,673.245
1281.95,626.744
1260.97,608.431
1280.06,707.772
1252.46,655.151
1248.95,666.22
1191.11,616.988
1249.83,685.616
1168.57,681.611
1266.21,603.411
1191.97,657.407
1226.01,588.202
1280.59,640.588
1172.13,718.472
1268.14,649.474
1172.48,637.682
1180.67,643.68
1278.82,693.054
1252.72,715.769
1225.02,689.739
1257.94,646.759
1203.21,596.658
1164.81,705.134
1222.1,625.396
1259.34,618.506
1211.19,688.766
1221.89,724.21
1272.41,627.843
1160.8,629.336
1195.22,674.535
1234.41,662.971
1165.44,638.616
1194.17,644.22
1221.34,730.062
1210.92,704.899
1201.82,662.378
1183.04,715.356
1190.06,691.326
1203.23,686.059
1256.97,710.446
1156.55,721.175
1211.09,708.921
1213.67,614.96
1173.77,661.659
1254.22,685.36
1276.8,649.794
1297.94,705.588
1293.26,749.895
1295.99,747.192
1298,743.504
1218.64,702.561
1275.46,717.352
1198,641.03
1275.23,714.746
1237.08,667.079
1256.11,763.004
1196.7,708.282
1233.07,713.536
1297.55,758.452
1196.88,733.537
1299.23,713.407
1196.04,731.382
1229.06,695.654
1204.47,659.168
1242.25,720.541
1253.14,762.442
1233.68,699.887
1191.42,705.832
1296.89,729.98
1287.3,678.584
1260.09,766.84
1261.48,775.836
1283.13,726.652
1264.15,660.193
1240.33,779.843
1301.45,704.495
1298.45,715.82
1285.98,748.96
1215.91,702.247
1302.29,730.753
1265.37,780.363
1243.21,695.714
1205.28,766.197
1273.5,699.871
1322.9,771.774
1320.28,718.366
1225.01,684.569
1304.75,764.088
1325.51,762.656
1255.22,708.254
1245.34,683.713
1266.69,765.549
1304.63,732.004
1264.12,727.689
1285.03,691.83
1312.92,667.305
1232.35,742.844
1244.53,717.244
1337.75,727.928
1251.35,781.024
1316.6,717.126
1255.59,702.222
1288.55,729.864
1357.7,706.068
1248.45,674.413
1331.09,657.902
1289.88,650.42
1233.84,758.956
1356.51,649.97
1283.44,696.487
1346.86,693.83
1366.12,743.732
1251.76,684.801
1358.68,699.585
1257.45,757.314
1377.3,719.95
1361.33,714.874
1290.66,723.408
1334.42,678.099
1285.69,647.012
1268.99,652.9
1251.59,721.857
1309.35,702.583
1318.94,737.068
1282.68,723.653
1375.84,655.158
1362.12,726.213
1382.35,720.792
1384.84,746.453
1294.2,738.212
1281.12,658.433
1262.83,686.764
1275.61,717.031
1314.9,671.082
1338.25,629.303
1290.9,631.864
1334.36,714.293
1325.42,650.497
1371.44,719.365
1286.52,654.469
1364.32,691.626
1328.39,625.578
1276.33,672.169
1350.49,617.16
1316.73,665.285
1302.84,680.027
1282.92,683.821
1295.37,611.719
1290.34,595.731
1264.34,669.862
1381.51,608.343
1365.9,683.086
1298.52,636.207
1330.41,700.512
1319.44,698.803
1335.14,584.935
1317.24,617.316
1259.55,680.783
1255.19,666.528
1265.9,630.718
1283.32,586.517
1359.35,656.631
1262.02,696.547
1277.76,653.627
1278.3,570.099
1270.43,570.569
1326.61,678.992
1253.06,580.466
1338.65,626.728
1322.38,642.095
1240.32,654.138
1340.15,646.481
1321.51,639.583
1260.47,682.252
1251.2,658.534
1300.17,675.983
1235.53,558.97
1269.97,639.852
1243.32,614.93
1278.28,632.549
1263.41,597.356
1299.9,659.744
1312.72,681.095
1273.77,663.729
1246.93,622.843
1347.22,627.574
1235.05,643.16
1307.28,671.491
1336.44,601.248
1245.35,594.95
1311.01,552.368
1289.21,666.289
1316.3,642.766
1214.79,553.133
1213.19,615.33
1271.79,636.13
1253.08,671.717
1226.48,555.572
1220.85,680.542
1280.07,555.617
1301.91,567.55
1277,679.487
1312.82,613.61
1200.35,598.647
1252.42,665.409
1237.64,636.441
1254.97,580.647
1292.01,671.042
1280.85,626.114
1201.48,649.803
1296.15,671.127
1261.93,670.275
1285.55,566.449
1220.65,693.146
1254.71,684.438
1206.94,577.318
1283.33,587.056
1210.84,651.497
1185.28,588.452
1290.8,619.9
1298.62,623.117
1294.34,636.228
1191.51,622.204
1251.61,654.064
1279.52,652.855
1257.7,659.745
1207.73,588.54
1164.26,626.642
1238.29,690.576
1177.52,596.59
1293.85,600.202
1168.69,655.521
1291.54,654.076
1184.08,709.159
1230.57,706.226
1221.6,607.679
1165.1,608.617
1206.34,712.73
1275.63,704.558
1191,626.828
1181.11,669.333
1261.73,700.545
1206.92,610.305
1189.39,635.097
1269.23,671.247
1262.47,611.25
1231.48,729.537
1163.42,665.124
1244.22,623.041
1215.27,627.01
1268.84,609.525
1264.6,631.761
1185.32,643.963
1249.55,689.581
1188.52,644.564
1155.99,696.755
1238.74,697.055
1225.92,739.036
1241.16,702.74
1252.17,686.355
1151.26,663.359
1191.14,711.651
1243.45,667.807
1182.42,656.945
1176.86,682.196
1179.2,628.273
1158.28,642.065
1214.46,715.397
1155.31,619.484
1228.37,697.628
1233.75,741.878
1233.14,671.553
1235.2,661.437
1217.22,683.695
1190.92,739.501
1227.91,651.496
1251.35,662.7
1239.95,654.162
1261.27,744.772
1158.55,669.545
1249.38,724.994
1157.89,750.911
1204.23,641.307
1177.08,683.36
1180.25,632.172
1280.81,644.26
1206,674.807
1227.74,750.362
1282.8,642.462
1164.77,734.946
1267.39,677.408
1255.35,738.379
1163.22,654.879
1258.12,646.419
1239.11,658.012
1221.67,734.042
1261.87,712.224
1253.68,734.578
1232.72,714.63
1221.38,766.82
1251.49,751.202
1280.92,698.378
1181.36,741.577
1302.58,750.213
1190.69,724.447
1289.33,744.748
1303.35,672.244
1212.03,723.384
1235.28,736.267
1306.27,760.159
1185.65,705.716
1260.01,718.888
1204.98,741.177
1187.3,728.325
1310.4,708.775
1217,725.61
1275.35,763.465
1224.95,663.766
1296.84,660.265
1281.97,744.142
1289.67,661.827
1251.02,754.826
1288.72,644.715
1226.25,683.711
1279.38,741.055
1221.39,752.936
1319.09,636.065
1314.65,658.585
1313.57,668.003
1200.7,663.678
1242.96,738.089
1264.79,707.035
1295.9,724.905
1283.62,634.055
1328.96,714.058
1322.55,632.595
1299.63,738.676
1255.58,676.207
1205.41,716.184
1287.39,682.058
1302.84,682.127
1207.35,696.593
1253.32,633.086
1248.85,647.5
1262.44,624.781
1291.34,713.422
1197.15,670.986
1258.67,621.056
1247.85,693.048
1227.58,653.972
1241.06,706.163
1285.3,655.575
1222.37,643.71
1303.08,604.517
1264.87,684.653
1276.01,656.131
1197.99,599.043
1266.94,586.034
1216.52,617.907
1280.46,606.712
1288.72,611.845
1282.09,659.694
1297.11,653.153
1226.1,646.213
1222.4,659.502
1223.46,636.515
1239.76,633.179
1317.34,610.111
1316.75,640.694
1269.44,697.421
1250.05,658.435
1227.97,622.15
1197.36,587.018
80.6058,656.794
190.4,657.784
172.384,667.677
174.607,706.944
132.237,734.634
62.7234,710.012
138.838,705.775
70.0882,649.385
89.3097,727.026
88.5914,741.719
117.951,693.351
156.966,641.416
89.8552,681.169
155.907,654.112
185.561,741.346
118.142,688.92
169.034,679.855
67.1765,751.169
185.955,700.107
125.92,684.545
108.578,704.53
101.509,720.014
70.6382,668.688
148.579,747.769
153.798,719.45
158.289,637.187
75.3614,735.977
93.3818,727.221
144.424,719.746
101.258,626.329
202.824,682.641
90.5386,615.271
123.232,718.138
198.259,744.907
105.353,677.727
120.651,738.894
190.379,717.538
109.151,689
180.718,645.586
167.623,689.304
209.578,702.404
172.433,686.047
113.722,665.454
157.728,639.939
106.706,719.491
166.363,661.652
214.512,630.963
218.959,711.034
149.024,641.286
204.635,605.233
150.914,676.987
215.594,643.438
138.57,720.713
193.54,657.506
119.718,606.893
115.802,631.439
160.49,692.366
178.742,676.76
214.004,621.221
243.276,653.33
151.096,658.415
195.808,601.477
183.355,585.94
122.619,680.858
202.025,628.157
164.503,612.802
198.705,596.973
222.991,625.827
124.522,661.889
232.068,595.159
204.982,657.791
164.315,590.084
226.8,595.866
147.654,671.145
241.952,601.088
123.908,646.048
122.557,636.594
223.1,582.739
230.156,678.336
187.542,661.808
120.39,588.672
139.36,609.987
192.837,598.021
181.041,568.314
130.287,612.519
127.852,614.954
197.596,644.356
167.025,668.97
193.677,560.56
209.741,649.075
135.918,617.468
99.0214,615.249
159.985,606.61
221.447,593.86
137.071,559.747
197.251,571.458
110.476,612.319
185.983,673.818
118.872,566.682
119.525,627.852
190.547,568.647
109.827,599.696
175.757,572.445
193.12,639.263
140.252,614.438
113.28,638.018
155.712,612.681
103.87,550.301
143.871,614.953
141.469,541.59
125.555,658.819
168.888,657.751
141.766,621.922
208.415,595.161
145.183,585.341
126.371,600.432
186.702,536.81
186.121,645.25
129.569,640.782
180.043,595.842
152,539.076
191.506,544.7
142.688,561.211
91.5481,626.492
179.703,666.416
186.816,605.745
179.707,553.189
133.627,627.198
154.614,647.215
90.9151,642.675
157.489,650.128
73.3438,661.161
125.798,603.902
82.2911,556.978
98.6357,664.086
129.304,604.876
131.057,655.524
167.366,633.552
81.5161,660.937
121.067,556.897
110.643,622.548
119.115,564.243
67.4073,639.583
83.0175,608.557
195.965,671.546
157.798,570.11
104.17,668.616
152.498,655.607
173.611,616.157
130.306,683.881
107.783,661.97
100.32,586.301
170.418,601.834
117.765,661.552
190.057,665.589
106.525,611.832
155.879,620.934
87.4371,702.685
168.275,681.715
190.285,589.985
218.226,613.517
99.691,620.172
90.6585,654.639
97.9542,651.924
198.74,657.974
206.052,627.31
189.635,675.999
158.264,621.215
171.298,595.834
149.07,700.564
174.478,723.798
194.061,687.822
182.342,654.739
224.133,687.526
210.134,649.63
136.843,684.929
106.99,657.584
123.184,616.832
144.873,613.034
206.238,651.12
238.539,644.874
120.422,653.878
209.384,738.782
123.977,746.427
161.353,739.521
241.68,666.12
163.885,701.573
159.157,652.227
124.139,656.069
191.664,671.594
250.921,631.232
152.35,736.186
124.754,703.838
256.005,703.253
218.666,669.448
199.177,675.259
191.219,747.337
167.417,748.112
231.31,688.986
131.672,727.953
166.964,642.279
180.472,696.844
197.389,683.449
148.509,669.872
151.033,741.321
207.067,700.131
148.984,726.847
144.31,700.788
154.856,624.604
181.016,626.052
265.182,724.15
157.234,645.71
162.821,705.866
199.609,683.751
154.552,713.28
189.891,694.33
214.554,705.704
146.12,669.221
244.999,614.843
227.242,670.917
176.11,644.739
208.876,634.603
251.061,635.873
178.273,726.941
195.149,658.978
186.932,620.162
182.298,703.804
255.191,726.288
174.28,720.676
191.201,605.935
209.623,694.501
204.328,709.198
145.893,634.17
189.716,661.049
237.528,689.254
201.058,696.464
158.216,657.579
217.755,651.484
148.753,609.061
223.253,602.146
173.828,696.704
244.543,651.14
246.892,646.186
190.875,701.614
140.486,610.81
142.263,680.648
211.285,582.609
219.648,701.805
250.223,676.647
125.269,689.121
161.46,662.732
168.184,703.366
233.481,619.772
127.278,591.202
206.282,691.229
142.068,682.915
214.15,589.717
196.637,685.175
129.546,643.007
119.528,676.187
205.239,626.837
205.949,669.184
198.994,628.643
187.348,659.388
109.841,619.111
161.987,590.824
162.839,672.917
149.566,676.865
150.974,696.127
128.523,692.832
192.015,649.833
109.578,585.091
113.328,585.688
92.8524,682.193
153.576,651.719
109.513,711.64
92.4182,680.947
97.8312,712.257
180.678,694.946
166.569,693.644
201.963,652.493
170.95,717.559
81.3023,697.469
79.9429,712.329
163.009,714.91
195.929,625.169
117.4,691.281
180.149,656.413
165.119,641.878
139.701,665.908
130.787,710.257
99.9521,734.039
